fecha,producto_id,nombre_producto,categoria,precio_unitario,stock_inicial,unidades_vendidas,devoluciones,stock_final,reposicion_este_mes,dias_sin_stock,trafico_tienda,promocion,evento_especial,tiempo_entrega_dias,mes,anio,reponer_proximo_mes
2022-07,18,Bota Verano,bota,88,52,10,1,43,42,0,234,1,0,2,7,2022,0
2022-07,19,Sandalia Invierno,sandalia,97,43,18,0,25,25,0,155,1,0,4,7,2022,0
2022-07,20,Bota Air,bota,62,24,8,2,18,16,0,126,0,0,3,7,2022,22
2022-07,21,Bota Dynamic,bota,38,35,8,2,29,27,0,123,1,0,1,7,2022,0
2022-07,22,Zapatilla Dynamic,zapatilla,85,51,15,2,38,36,0,160,0,0,1,7,2022,0
2022-07,23,Bota Urban,bota,52,38,16,1,23,22,0,117,0,1,3,7,2022,0
2022-07,24,Deportiva Verano,deportiva,79,31,9,0,22,22,0,175,1,0,6,7,2022,0
2022-07,25,Sandalia Urban,sandalia,73,47,25,2,24,22,0,57,1,0,4,7,2022,0
2022-07,26,Deportiva Trail,deportiva,34,37,12,2,27,25,0,61,1,0,7,7,2022,0
2022-07,27,Bota Dynamic,bota,62,60,12,2,50,48,0,197,0,1,4,7,2022,0
2022-07,28,Sandalia Urban,sandalia,99,54,12,0,42,42,0,95,0,0,6,7,2022,0
2022-07,29,Deportiva Air,deportiva,94,54,14,1,41,40,0,142,1,0,6,7,2022,0
2022-07,30,Mocasin Sport,mocasin,63,25,5,1,21,20,0,163,1,0,1,7,2022,0
2022-08,1,Zapatilla Soft,zapatilla,32,52,11,0,41,41,0,115,0,0,6,8,2022,0
2022-08,2,Zapatilla Air,zapatilla,98,20,9,0,11,11,0,178,1,0,1,8,2022,29
2022-08,3,Deportiva Urban,deportiva,64,15,15,0,0,0,5,130,0,1,2,8,2022,40
2022-08,4,Zapatilla Verano,zapatilla,32,37,5,2,34,32,0,108,1,0,6,8,2022,0
2022-08,5,Mocasin Soft,mocasin,79,35,14,0,21,21,0,173,0,0,3,8,2022,0
2022-08,6,Bota Urban,bota,88,21,18,1,4,3,0,154,0,0,2,8,2022,36
2022-08,7,Deportiva Retro,deportiva,98,47,16,1,32,31,0,282,0,0,5,8,2022,0
2022-08,8,Bota Clásica,bota,48,35,15,2,22,20,0,77,0,0,1,8,2022,0
2022-08,9,Deportiva Sport,deportiva,37,42,14,0,28,28,0,188,1,0,6,8,2022,0
2022-08,10,Bota Urban,bota,30,23,9,1,15,14,0,60,1,0,6,8,2022,25
2022-08,11,Deportiva Trail,deportiva,38,52,13,1,40,39,0,223,1,0,1,8,2022,0
2022-08,12,Mocasin Air,mocasin,71,57,13,0,44,44,0,257,0,0,1,8,2022,0
2022-08,13,Mocasin Trail,mocasin,83,47,5,2,44,42,0,197,0,0,6,8,2022,0
2022-08,14,Deportiva Clásica,deportiva,42,55,15,1,41,40,0,276,1,0,7,8,2022,0
2022-08,15,Zapatilla Trail,zapatilla,75,23,13,2,12,10,0,115,1,0,6,8,2022,28
2022-08,16,Zapatilla Clásica,zapatilla,86,29,22,2,9,7,0,281,1,0,5,8,2022,31
2022-08,17,Mocasin Trail,mocasin,59,16,6,1,11,10,0,137,0,0,1,8,2022,29
2022-08,18,Bota Verano,bota,88,45,8,1,38,37,0,53,0,0,1,8,2022,0
2022-08,19,Sandalia Invierno,sandalia,97,27,27,0,0,0,2,233,1,1,6,8,2022,40
2022-08,20,Bota Air,bota,62,44,26,0,18,18,0,80,1,0,7,8,2022,22
2022-08,21,Bota Dynamic,bota,38,37,9,1,29,28,0,117,1,1,4,8,2022,0
2022-08,22,Zapatilla Dynamic,zapatilla,85,37,5,2,34,32,0,159,0,0,3,8,2022,0
2022-08,23,Bota Urban,bota,52,13,13,0,0,0,1,289,1,0,6,8,2022,40
2022-08,24,Deportiva Verano,deportiva,79,56,9,1,48,47,0,231,0,0,3,8,2022,0
2022-08,25,Sandalia Urban,sandalia,73,51,9,2,44,42,0,202,0,0,1,8,2022,0
2022-08,26,Deportiva Trail,deportiva,34,50,13,2,39,37,0,254,0,0,1,8,2022,0
2022-08,27,Bota Dynamic,bota,62,22,9,1,14,13,0,106,1,1,3,8,2022,26
2022-08,28,Sandalia Urban,sandalia,99,19,18,2,3,1,0,52,1,0,1,8,2022,37
2022-08,29,Deportiva Air,deportiva,94,60,17,1,44,43,0,161,0,0,5,8,2022,0
2022-08,30,Mocasin Sport,mocasin,63,11,11,1,1,0,0,134,0,0,5,8,2022,39
2022-09,1,Zapatilla Soft,zapatilla,32,58,38,2,22,20,0,139,1,1,3,9,2022,0
2022-09,2,Zapatilla Air,zapatilla,98,46,7,1,40,39,0,52,1,0,5,9,2022,0
2022-09,3,Deportiva Urban,deportiva,64,47,15,0,32,32,0,242,0,0,6,9,2022,0
2022-09,4,Zapatilla Verano,zapatilla,32,43,12,2,33,31,0,253,0,0,7,9,2022,0
2022-09,5,Mocasin Soft,mocasin,79,30,14,1,17,16,0,187,1,0,1,9,2022,23
2022-09,6,Bota Urban,bota,88,39,18,2,23,21,0,217,1,0,4,9,2022,0
2022-09,7,Deportiva Retro,deportiva,98,27,0,2,29,27,0,219,0,0,3,9,2022,0
2022-09,8,Bota Clásica,bota,48,24,13,1,12,11,0,261,0,0,3,9,2022,28
2022-09,9,Deportiva Sport,deportiva,37,38,22,2,18,16,0,144,1,1,7,9,2022,22
2022-09,10,Bota Urban,bota,30,47,12,1,36,35,0,275,0,0,4,9,2022,0
2022-09,11,Deportiva Trail,deportiva,38,49,16,0,33,33,0,117,0,0,3,9,2022,0
2022-09,12,Mocasin Air,mocasin,71,35,22,0,13,13,0,300,0,1,2,9,2022,27
2022-09,13,Mocasin Trail,mocasin,83,50,15,2,37,35,0,232,0,1,2,9,2022,0
2022-09,14,Deportiva Clásica,deportiva,42,20,6,0,14,14,0,151,0,0,6,9,2022,26
2022-09,15,Zapatilla Trail,zapatilla,75,13,12,1,2,1,0,223,1,0,1,9,2022,38
2022-09,16,Zapatilla Clásica,zapatilla,86,43,6,2,39,37,0,199,0,0,5,9,2022,0
2022-09,17,Mocasin Trail,mocasin,59,56,10,1,47,46,0,275,1,0,7,9,2022,0
2022-09,18,Bota Verano,bota,88,19,19,2,2,0,0,74,1,1,2,9,2022,38
2022-09,19,Sandalia Invierno,sandalia,97,54,14,0,40,40,0,51,1,0,3,9,2022,0
2022-09,20,Bota Air,bota,62,51,8,1,44,43,0,224,0,0,7,9,2022,0
2022-09,21,Bota Dynamic,bota,38,53,17,2,38,36,0,55,1,1,4,9,2022,0
2022-09,22,Zapatilla Dynamic,zapatilla,85,20,17,1,4,3,0,264,0,0,7,9,2022,36
2022-09,23,Bota Urban,bota,52,39,8,0,31,31,0,174,1,0,3,9,2022,0
2022-09,24,Deportiva Verano,deportiva,79,59,13,0,46,46,0,221,1,0,7,9,2022,0
2022-09,25,Sandalia Urban,sandalia,73,37,16,2,23,21,0,209,1,0,4,9,2022,0
2022-09,26,Deportiva Trail,deportiva,34,13,6,0,7,7,0,237,0,0,3,9,2022,33
2022-09,27,Bota Dynamic,bota,62,60,14,1,47,46,0,143,1,0,5,9,2022,0
2022-09,28,Sandalia Urban,sandalia,99,10,10,0,0,0,0,138,1,0,2,9,2022,40
2022-09,29,Deportiva Air,deportiva,94,33,14,2,21,19,0,213,1,1,7,9,2022,0
2022-09,30,Mocasin Sport,mocasin,63,53,5,1,49,48,0,185,1,0,6,9,2022,0
2022-10,1,Zapatilla Soft,zapatilla,32,34,29,2,7,5,0,300,1,0,4,10,2022,33
2022-10,2,Zapatilla Air,zapatilla,98,10,10,1,1,0,0,139,0,0,4,10,2022,39
2022-10,3,Deportiva Urban,deportiva,64,22,14,1,9,8,0,283,0,0,7,10,2022,31
2022-10,4,Zapatilla Verano,zapatilla,32,58,18,1,41,40,0,77,1,0,6,10,2022,0
2022-10,5,Mocasin Soft,mocasin,79,15,9,0,6,6,0,187,1,0,3,10,2022,34
2022-10,6,Bota Urban,bota,88,12,12,0,0,0,0,201,1,0,1,10,2022,40
2022-10,7,Deportiva Retro,deportiva,98,35,15,1,21,20,0,67,1,1,1,10,2022,0
2022-10,8,Bota Clásica,bota,48,14,14,1,1,0,0,70,1,0,2,10,2022,39
2022-10,9,Deportiva Sport,deportiva,37,17,9,0,8,8,0,208,0,0,1,10,2022,32
2022-10,10,Bota Urban,bota,30,27,14,2,15,13,0,110,0,0,1,10,2022,25
2022-10,11,Deportiva Trail,deportiva,38,48,24,1,25,24,0,292,1,0,5,10,2022,0
2022-10,12,Mocasin Air,mocasin,71,10,10,2,2,0,0,117,0,1,5,10,2022,38
2022-10,13,Mocasin Trail,mocasin,83,59,10,2,51,49,0,264,1,1,5,10,2022,0
2022-10,14,Deportiva Clásica,deportiva,42,40,0,2,42,40,0,71,0,0,2,10,2022,0
2022-10,15,Zapatilla Trail,zapatilla,75,25,16,0,9,9,0,184,1,1,1,10,2022,31
2022-10,16,Zapatilla Clásica,zapatilla,86,37,12,2,27,25,0,293,0,1,1,10,2022,0
2022-10,17,Mocasin Trail,mocasin,59,48,8,0,40,40,0,105,1,0,4,10,2022,0
2022-10,18,Bota Verano,bota,88,57,13,2,46,44,0,83,0,0,7,10,2022,0
2022-10,19,Sandalia Invierno,sandalia,97,14,14,2,2,0,0,190,1,0,3,10,2022,38
2022-10,20,Bota Air,bota,62,45,7,1,39,38,0,117,0,0,5,10,2022,0
2022-10,21,Bota Dynamic,bota,38,57,12,2,47,45,0,192,1,0,7,10,2022,0
2022-10,22,Zapatilla Dynamic,zapatilla,85,54,9,2,47,45,0,158,1,0,2,10,2022,0
2022-10,23,Bota Urban,bota,52,26,11,0,15,15,0,197,0,0,4,10,2022,25
2022-10,24,Deportiva Verano,deportiva,79,37,2,0,35,35,0,243,0,0,2,10,2022,0
2022-10,25,Sandalia Urban,sandalia,73,58,18,2,42,40,0,207,0,0,5,10,2022,0
2022-10,26,Deportiva Trail,deportiva,34,32,15,1,18,17,0,80,1,0,6,10,2022,22
2022-10,27,Bota Dynamic,bota,62,27,10,0,17,17,0,102,0,1,2,10,2022,23
2022-10,28,Sandalia Urban,sandalia,99,37,21,2,18,16,0,126,1,0,7,10,2022,22
2022-10,29,Deportiva Air,deportiva,94,56,11,0,45,45,0,127,1,0,7,10,2022,0
2022-10,30,Mocasin Sport,mocasin,63,18,11,0,7,7,0,260,1,0,2,10,2022,33
2022-11,1,Zapatilla Soft,zapatilla,32,24,9,1,16,15,0,289,0,0,1,11,2022,24
2022-11,2,Zapatilla Air,zapatilla,98,25,25,0,0,0,1,244,1,0,2,11,2022,40
2022-11,3,Deportiva Urban,deportiva,64,11,7,0,4,4,0,91,0,1,2,11,2022,36
2022-11,4,Zapatilla Verano,zapatilla,32,27,9,0,18,18,0,118,1,0,7,11,2022,22
2022-11,5,Mocasin Soft,mocasin,79,30,6,0,24,24,0,68,0,1,3,11,2022,0
2022-11,6,Bota Urban,bota,88,29,12,0,17,17,0,58,1,0,5,11,2022,23
2022-11,7,Deportiva Retro,deportiva,98,35,9,1,27,26,0,56,0,0,3,11,2022,0
2022-11,8,Bota Clásica,bota,48,43,11,0,32,32,0,200,0,0,7,11,2022,0
2022-11,9,Deportiva Sport,deportiva,37,51,11,2,42,40,0,240,1,0,3,11,2022,0
2022-11,10,Bota Urban,bota,30,26,8,0,18,18,0,57,0,1,4,11,2022,22
2022-11,11,Deportiva Trail,deportiva,38,38,17,2,23,21,0,193,0,0,6,11,2022,0
2022-11,12,Mocasin Air,mocasin,71,60,2,2,60,58,0,236,0,0,5,11,2022,0
2022-11,13,Mocasin Trail,mocasin,83,51,12,2,41,39,0,82,1,0,5,11,2022,0
2022-11,14,Deportiva Clásica,deportiva,42,32,32,0,0,0,1,185,1,1,5,11,2022,40
2022-11,15,Zapatilla Trail,zapatilla,75,11,11,2,2,0,0,286,1,1,6,11,2022,38
2022-11,16,Zapatilla Clásica,zapatilla,86,17,2,0,15,15,0,209,0,0,2,11,2022,25
2022-11,17,Mocasin Trail,mocasin,59,52,6,1,47,46,0,114,1,0,1,11,2022,0
2022-11,18,Bota Verano,bota,88,45,19,1,27,26,0,209,0,0,1,11,2022,0
2022-11,19,Sandalia Invierno,sandalia,97,24,5,1,20,19,0,117,1,0,1,11,2022,0
2022-11,20,Bota Air,bota,62,52,13,0,39,39,0,274,1,1,1,11,2022,0
2022-11,21,Bota Dynamic,bota,38,37,15,2,24,22,0,80,0,0,5,11,2022,0
2022-11,22,Zapatilla Dynamic,zapatilla,85,54,8,0,46,46,0,110,0,0,4,11,2022,0
2022-11,23,Bota Urban,bota,52,24,13,0,11,11,0,244,1,1,3,11,2022,29
2022-11,24,Deportiva Verano,deportiva,79,39,22,0,17,17,0,268,1,0,6,11,2022,23
2022-11,25,Sandalia Urban,sandalia,73,29,16,1,14,13,0,163,0,0,3,11,2022,26
2022-11,26,Deportiva Trail,deportiva,34,43,16,2,29,27,0,125,1,1,6,11,2022,0
2022-11,27,Bota Dynamic,bota,62,58,6,2,54,52,0,247,0,0,7,11,2022,0
2022-11,28,Sandalia Urban,sandalia,99,31,8,0,23,23,0,89,0,0,2,11,2022,0
2022-11,29,Deportiva Air,deportiva,94,53,11,0,42,42,0,192,0,0,2,11,2022,0
2022-11,30,Mocasin Sport,mocasin,63,20,18,2,4,2,0,148,0,0,7,11,2022,36
2022-12,1,Zapatilla Soft,zapatilla,32,20,13,1,8,7,0,246,1,1,7,12,2022,32
2022-12,2,Zapatilla Air,zapatilla,98,16,6,2,12,10,0,154,1,0,4,12,2022,28
2022-12,3,Deportiva Urban,deportiva,64,26,6,0,20,20,0,196,1,0,1,12,2022,0
2022-12,4,Zapatilla Verano,zapatilla,32,17,6,2,13,11,0,140,1,0,6,12,2022,27
2022-12,5,Mocasin Soft,mocasin,79,39,9,1,31,30,0,164,0,0,6,12,2022,0
2022-12,6,Bota Urban,bota,88,45,16,1,30,29,0,175,1,0,3,12,2022,0
2022-12,7,Deportiva Retro,deportiva,98,43,12,2,33,31,0,96,1,1,5,12,2022,0
2022-12,8,Bota Clásica,bota,48,49,14,0,35,35,0,175,1,0,7,12,2022,0
2022-12,9,Deportiva Sport,deportiva,37,35,17,2,20,18,0,176,0,0,2,12,2022,0
2022-12,10,Bota Urban,bota,30,52,17,1,36,35,0,172,1,0,4,12,2022,0
2022-12,11,Deportiva Trail,deportiva,38,27,10,1,18,17,0,180,1,0,7,12,2022,22
2022-12,12,Mocasin Air,mocasin,71,14,3,1,12,11,0,127,0,0,5,12,2022,28
2022-12,13,Mocasin Trail,mocasin,83,16,16,0,0,0,4,298,1,0,6,12,2022,40
2022-12,14,Deportiva Clásica,deportiva,42,37,14,2,25,23,0,170,0,0,1,12,2022,0
2022-12,15,Zapatilla Trail,zapatilla,75,35,5,0,30,30,0,131,1,0,7,12,2022,0
2022-12,16,Zapatilla Clásica,zapatilla,86,25,9,1,17,16,0,234,0,0,1,12,2022,23
2022-12,17,Mocasin Trail,mocasin,59,39,32,1,8,7,0,203,1,1,1,12,2022,32
2022-12,18,Bota Verano,bota,88,17,11,0,6,6,0,286,0,0,1,12,2022,34
2022-12,19,Sandalia Invierno,sandalia,97,36,6,1,31,30,0,95,1,0,5,12,2022,0
2022-12,20,Bota Air,bota,62,24,16,1,9,8,0,297,0,0,3,12,2022,31
2022-12,21,Bota Dynamic,bota,38,15,14,1,2,1,0,90,1,0,2,12,2022,38
2022-12,22,Zapatilla Dynamic,zapatilla,85,32,15,0,17,17,0,279,1,1,2,12,2022,23
2022-12,23,Bota Urban,bota,52,17,15,2,4,2,0,233,1,0,4,12,2022,36
2022-12,24,Deportiva Verano,deportiva,79,48,15,0,33,33,0,247,0,0,4,12,2022,0
2022-12,25,Sandalia Urban,sandalia,73,34,12,2,24,22,0,143,1,0,4,12,2022,0
2022-12,26,Deportiva Trail,deportiva,34,21,6,0,15,15,0,167,0,1,6,12,2022,25
2022-12,27,Bota Dynamic,bota,62,39,16,0,23,23,0,59,1,0,1,12,2022,0
2022-12,28,Sandalia Urban,sandalia,99,27,12,1,16,15,0,268,0,0,5,12,2022,24
2022-12,29,Deportiva Air,deportiva,94,58,14,1,45,44,0,101,0,0,1,12,2022,0
2022-12,30,Mocasin Sport,mocasin,63,29,18,1,12,11,0,153,1,1,7,12,2022,28
2023-01,1,Zapatilla Soft,zapatilla,32,60,14,1,47,46,0,191,1,0,5,1,2023,0
2023-01,2,Zapatilla Air,zapatilla,98,12,12,2,2,0,0,93,1,0,2,1,2023,38
2023-01,3,Deportiva Urban,deportiva,64,19,12,2,9,7,0,137,0,0,4,1,2023,31
2023-01,4,Zapatilla Verano,zapatilla,32,45,10,2,37,35,0,208,0,0,3,1,2023,0
2023-01,5,Mocasin Soft,mocasin,79,28,21,2,9,7,0,238,1,0,3,1,2023,31
2023-01,6,Bota Urban,bota,88,40,14,2,28,26,0,295,1,0,7,1,2023,0
2023-01,7,Deportiva Retro,deportiva,98,12,12,0,0,0,4,130,1,0,2,1,2023,40
2023-01,8,Bota Clásica,bota,48,25,11,0,14,14,0,118,1,1,5,1,2023,26
2023-01,9,Deportiva Sport,deportiva,37,23,11,0,12,12,0,298,0,0,1,1,2023,28
2023-01,10,Bota Urban,bota,30,38,28,1,11,10,0,242,1,0,4,1,2023,29
2023-01,11,Deportiva Trail,deportiva,38,36,11,1,26,25,0,93,0,0,7,1,2023,0
2023-01,12,Mocasin Air,mocasin,71,35,17,1,19,18,0,133,0,1,3,1,2023,21
2023-01,13,Mocasin Trail,mocasin,83,11,11,1,1,0,0,156,0,0,2,1,2023,39
2023-01,14,Deportiva Clásica,deportiva,42,52,15,2,39,37,0,123,1,0,6,1,2023,0
2023-01,15,Zapatilla Trail,zapatilla,75,50,3,2,49,47,0,281,1,0,6,1,2023,0
2023-01,16,Zapatilla Clásica,zapatilla,86,43,6,0,37,37,0,120,0,0,1,1,2023,0
2023-01,17,Mocasin Trail,mocasin,59,24,15,1,10,9,0,285,1,0,6,1,2023,30
2023-01,18,Bota Verano,bota,88,50,11,1,40,39,0,53,0,0,2,1,2023,0
2023-01,19,Sandalia Invierno,sandalia,97,14,7,0,7,7,0,206,1,1,4,1,2023,33
2023-01,20,Bota Air,bota,62,53,17,2,38,36,0,150,1,0,2,1,2023,0
2023-01,21,Bota Dynamic,bota,38,55,24,0,31,31,0,186,0,0,2,1,2023,0
2023-01,22,Zapatilla Dynamic,zapatilla,85,26,5,2,23,21,0,70,0,0,2,1,2023,0
2023-01,23,Bota Urban,bota,52,58,19,2,41,39,0,50,0,1,5,1,2023,0
2023-01,24,Deportiva Verano,deportiva,79,16,4,1,13,12,0,266,1,1,5,1,2023,27
2023-01,25,Sandalia Urban,sandalia,73,41,23,2,20,18,0,251,0,1,6,1,2023,0
2023-01,26,Deportiva Trail,deportiva,34,39,7,1,33,32,0,76,1,0,4,1,2023,0
2023-01,27,Bota Dynamic,bota,62,30,8,2,24,22,0,91,0,0,2,1,2023,0
2023-01,28,Sandalia Urban,sandalia,99,22,19,2,5,3,0,120,1,0,6,1,2023,35
2023-01,29,Deportiva Air,deportiva,94,53,17,1,37,36,0,94,0,1,6,1,2023,0
2023-01,30,Mocasin Sport,mocasin,63,43,17,2,28,26,0,86,1,0,7,1,2023,0
2023-02,1,Zapatilla Soft,zapatilla,32,48,8,0,40,40,0,165,1,0,2,2,2023,0
2023-02,2,Zapatilla Air,zapatilla,98,29,1,1,29,28,0,275,0,0,4,2,2023,0
2023-02,3,Deportiva Urban,deportiva,64,30,10,0,20,20,0,235,0,0,2,2,2023,0
2023-02,4,Zapatilla Verano,zapatilla,32,17,8,0,9,9,0,228,0,0,1,2,2023,31
2023-02,5,Mocasin Soft,mocasin,79,25,8,2,19,17,0,166,1,1,6,2,2023,21
2023-02,6,Bota Urban,bota,88,11,11,0,0,0,5,150,1,0,2,2,2023,40
2023-02,7,Deportiva Retro,deportiva,98,42,6,1,37,36,0,101,0,1,6,2,2023,0
2023-02,8,Bota Clásica,bota,48,40,12,2,30,28,0,217,0,0,1,2,2023,0
2023-02,9,Deportiva Sport,deportiva,37,33,16,0,17,17,0,296,1,1,2,2,2023,23
2023-02,10,Bota Urban,bota,30,44,1,1,44,43,0,140,0,0,5,2,2023,0
2023-02,11,Deportiva Trail,deportiva,38,55,26,0,29,29,0,246,1,1,2,2,2023,0
2023-02,12,Mocasin Air,mocasin,71,14,14,2,2,0,0,251,1,0,7,2,2023,38
2023-02,13,Mocasin Trail,mocasin,83,17,15,2,4,2,0,285,1,0,1,2,2023,36
2023-02,14,Deportiva Clásica,deportiva,42,42,11,2,33,31,0,271,1,1,4,2,2023,0
2023-02,15,Zapatilla Trail,zapatilla,75,14,14,0,0,0,2,236,0,1,1,2,2023,40
2023-02,16,Zapatilla Clásica,zapatilla,86,51,34,1,18,17,0,85,1,1,5,2,2023,22
2023-02,17,Mocasin Trail,mocasin,59,32,30,1,3,2,0,282,1,1,1,2,2023,37
2023-02,18,Bota Verano,bota,88,51,11,2,42,40,0,292,0,0,3,2,2023,0
2023-02,19,Sandalia Invierno,sandalia,97,51,17,0,34,34,0,174,1,0,3,2,2023,0
2023-02,20,Bota Air,bota,62,41,0,0,41,41,0,226,0,0,1,2,2023,0
2023-02,21,Bota Dynamic,bota,38,11,11,2,2,0,0,256,0,0,1,2,2023,38
2023-02,22,Zapatilla Dynamic,zapatilla,85,22,19,1,4,3,0,284,0,0,5,2,2023,36
2023-02,23,Bota Urban,bota,52,48,13,1,36,35,0,226,1,0,2,2,2023,0
2023-02,24,Deportiva Verano,deportiva,79,57,16,1,42,41,0,272,1,0,7,2,2023,0
2023-02,25,Sandalia Urban,sandalia,73,56,9,0,47,47,0,170,1,1,3,2,2023,0
2023-02,26,Deportiva Trail,deportiva,34,11,11,0,0,0,5,202,1,0,2,2,2023,40
2023-02,27,Bota Dynamic,bota,62,46,28,0,18,18,0,177,1,1,7,2,2023,22
2023-02,28,Sandalia Urban,sandalia,99,18,18,0,0,0,5,80,1,0,3,2,2023,40
2023-02,29,Deportiva Air,deportiva,94,41,11,2,32,30,0,166,0,0,2,2,2023,0
2023-02,30,Mocasin Sport,mocasin,63,19,15,2,6,4,0,114,0,0,6,2,2023,34
2023-03,1,Zapatilla Soft,zapatilla,32,40,17,0,23,23,0,292,1,0,6,3,2023,0
2023-03,2,Zapatilla Air,zapatilla,98,17,10,1,8,7,0,111,0,0,3,3,2023,32
2023-03,3,Deportiva Urban,deportiva,64,40,13,0,27,27,0,119,1,0,3,3,2023,0
2023-03,4,Zapatilla Verano,zapatilla,32,57,13,0,44,44,0,63,1,0,2,3,2023,0
2023-03,5,Mocasin Soft,mocasin,79,20,6,1,15,14,0,67,0,0,7,3,2023,25
2023-03,6,Bota Urban,bota,88,11,11,2,2,0,0,260,0,0,3,3,2023,38
2023-03,7,Deportiva Retro,deportiva,98,35,20,1,16,15,0,210,0,0,3,3,2023,24
2023-03,8,Bota Clásica,bota,48,13,13,0,0,0,2,59,1,0,6,3,2023,40
2023-03,9,Deportiva Sport,deportiva,37,15,6,0,9,9,0,238,0,0,3,3,2023,31
2023-03,10,Bota Urban,bota,30,60,24,0,36,36,0,65,0,0,6,3,2023,0
2023-03,11,Deportiva Trail,deportiva,38,38,13,2,27,25,0,276,1,0,5,3,2023,0
2023-03,12,Mocasin Air,mocasin,71,35,15,0,20,20,0,201,0,0,4,3,2023,0
2023-03,13,Mocasin Trail,mocasin,83,50,11,0,39,39,0,136,1,0,2,3,2023,0
2023-03,14,Deportiva Clásica,deportiva,42,49,12,1,38,37,0,210,1,0,7,3,2023,0
2023-03,15,Zapatilla Trail,zapatilla,75,34,17,2,19,17,0,275,0,0,1,3,2023,21
2023-03,16,Zapatilla Clásica,zapatilla,86,43,5,0,38,38,0,107,0,0,1,3,2023,0
2023-03,17,Mocasin Trail,mocasin,59,44,16,2,30,28,0,288,0,0,5,3,2023,0
2023-03,18,Bota Verano,bota,88,33,22,1,12,11,0,218,1,0,5,3,2023,28
2023-03,19,Sandalia Invierno,sandalia,97,55,13,2,44,42,0,60,0,1,5,3,2023,0
2023-03,20,Bota Air,bota,62,10,8,1,3,2,0,97,1,0,5,3,2023,37
2023-03,21,Bota Dynamic,bota,38,50,34,0,16,16,0,229,1,1,3,3,2023,24
2023-03,22,Zapatilla Dynamic,zapatilla,85,28,14,2,16,14,0,54,0,1,1,3,2023,24
2023-03,23,Bota Urban,bota,52,10,10,1,1,0,0,116,1,0,7,3,2023,39
2023-03,24,Deportiva Verano,deportiva,79,44,10,2,36,34,0,191,0,0,7,3,2023,0
2023-03,25,Sandalia Urban,sandalia,73,59,3,2,58,56,0,174,0,0,7,3,2023,0
2023-03,26,Deportiva Trail,deportiva,34,13,4,0,9,9,0,116,0,0,4,3,2023,31
2023-03,27,Bota Dynamic,bota,62,23,15,2,10,8,0,293,1,0,4,3,2023,30
2023-03,28,Sandalia Urban,sandalia,99,39,7,2,34,32,0,261,1,1,6,3,2023,0
2023-03,29,Deportiva Air,deportiva,94,34,17,0,17,17,0,96,0,1,2,3,2023,23
2023-03,30,Mocasin Sport,mocasin,63,23,14,1,10,9,0,272,1,0,2,3,2023,30
2023-04,1,Zapatilla Soft,zapatilla,32,12,12,2,2,0,0,91,1,0,2,4,2023,38
2023-04,2,Zapatilla Air,zapatilla,98,50,16,2,36,34,0,184,1,0,2,4,2023,0
2023-04,3,Deportiva Urban,deportiva,64,27,12,1,16,15,0,136,0,0,6,4,2023,24
2023-04,4,Zapatilla Verano,zapatilla,32,11,11,1,1,0,0,288,0,0,3,4,2023,39
2023-04,5,Mocasin Soft,mocasin,79,32,21,1,12,11,0,91,1,0,2,4,2023,28
2023-04,6,Bota Urban,bota,88,23,18,0,5,5,0,288,1,0,1,4,2023,35
2023-04,7,Deportiva Retro,deportiva,98,29,10,2,21,19,0,279,0,0,4,4,2023,0
2023-04,8,Bota Clásica,bota,48,22,11,0,11,11,0,253,1,0,2,4,2023,29
2023-04,9,Deportiva Sport,deportiva,37,55,12,0,43,43,0,220,1,0,4,4,2023,0
2023-04,10,Bota Urban,bota,30,35,14,0,21,21,0,187,0,1,1,4,2023,0
2023-04,11,Deportiva Trail,deportiva,38,18,7,2,13,11,0,84,0,0,3,4,2023,27
2023-04,12,Mocasin Air,mocasin,71,13,13,0,0,0,4,207,1,0,4,4,2023,40
2023-04,13,Mocasin Trail,mocasin,83,14,10,2,6,4,0,100,0,0,3,4,2023,34
2023-04,14,Deportiva Clásica,deportiva,42,12,11,1,2,1,0,81,1,0,4,4,2023,38
2023-04,15,Zapatilla Trail,zapatilla,75,59,18,2,43,41,0,148,1,0,7,4,2023,0
2023-04,16,Zapatilla Clásica,zapatilla,86,54,23,2,33,31,0,285,0,0,2,4,2023,0
2023-04,17,Mocasin Trail,mocasin,59,58,18,0,40,40,0,297,1,1,4,4,2023,0
2023-04,18,Bota Verano,bota,88,38,9,2,31,29,0,59,0,1,2,4,2023,0
2023-04,19,Sandalia Invierno,sandalia,97,30,12,1,19,18,0,206,1,0,2,4,2023,21
2023-04,20,Bota Air,bota,62,37,18,0,19,19,0,70,1,1,1,4,2023,21
2023-04,21,Bota Dynamic,bota,38,52,19,1,34,33,0,144,1,0,6,4,2023,0
2023-04,22,Zapatilla Dynamic,zapatilla,85,30,17,2,15,13,0,52,0,0,3,4,2023,25
2023-04,23,Bota Urban,bota,52,32,2,1,31,30,0,188,0,0,2,4,2023,0
2023-04,24,Deportiva Verano,deportiva,79,15,15,0,0,0,0,275,1,0,2,4,2023,40
2023-04,25,Sandalia Urban,sandalia,73,47,9,1,39,38,0,268,0,0,5,4,2023,0
2023-04,26,Deportiva Trail,deportiva,34,59,1,1,59,58,0,83,0,0,6,4,2023,0
2023-04,27,Bota Dynamic,bota,62,58,15,0,43,43,0,78,1,0,6,4,2023,0
